execution	target_folder	target_label	reference_id	reference_origin	reads_with_reported_alignment	reads_unique_best_AS	reads_tied_best_AS_including_target	median_AS	median_identity	median_query_coverage
Lib3barcode73	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode73	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode74	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode74	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode74	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode74	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode74	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	0	0	0			
Lib3barcode74	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode74	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode75	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode75	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode75	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode75	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode75	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	1	1	0	268	0.97902098	0.17228916
Lib3barcode75	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode75	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode76	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode76	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode76	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode76	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode76	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	233	233	0	316	0.93203883	0.88646288
Lib3barcode76	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode76	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode77	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode77	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode77	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode77	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode77	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	0	0	0			
Lib3barcode77	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode77	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode78	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode78	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode78	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode78	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode78	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	1	1	0	332	0.93170732	0.13009198
Lib3barcode78	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode78	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode79	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode79	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode79	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode79	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode79	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	0	0	0			
Lib3barcode79	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode79	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode80	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode80	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode80	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	159	133	10	292	0.90291262	0.92920354
Lib3barcode80	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	259	116	10	278	0.90862944	0.85840708
Lib3barcode80	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	0	0	0			
Lib3barcode80	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode80	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode81	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode81	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode81	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode81	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode81	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	0	0	0			
Lib3barcode81	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	506	506	0	255.0	0.92723422	0.55747614
Lib3barcode81	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode82	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode82	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode82	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode82	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode82	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	1	1	0	240	0.91925466	0.41884817
Lib3barcode82	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode82	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode83	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode83	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode83	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode83	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode83	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	0	0	0			
Lib3barcode83	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode83	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode84	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode84	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode84	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode84	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode84	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	198	198	0	325.0	0.9625	0.87252686
Lib3barcode84	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode84	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode85	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode85	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode85	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode85	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode85	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	423	423	0	314	0.93548387	0.88073394
Lib3barcode85	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode85	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode86	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode86	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode86	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode86	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode86	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	2	2	0	224.0	0.88977072	0.30232161
Lib3barcode86	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode86	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode87	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode87	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	82	82	0	289.0	0.97785224	0.42124008
Lib3barcode87	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode87	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode87	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	0	0	0			
Lib3barcode87	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode87	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	23	23	0	292	0.91904762	0.49860724
Lib3barcode88	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode88	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode88	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode88	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode88	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	1	1	0	340	0.94581281	0.28672316
Lib3barcode88	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode88	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode89	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode89	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode89	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode89	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode89	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	0	0	0			
Lib3barcode89	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode89	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode90	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode90	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode90	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode90	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode90	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	246	246	0	336.0	0.96152423	0.88646288
Lib3barcode90	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode90	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode91	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode91	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode91	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode91	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode91	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	0	0	0			
Lib3barcode91	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode91	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode92	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode92	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode92	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode92	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode92	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	153	153	0	320	0.95673077	0.86842105
Lib3barcode92	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode92	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode93	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode93	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode93	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode93	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode93	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	0	0	0			
Lib3barcode93	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode93	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode94	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode94	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode94	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode94	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode94	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	0	0	0			
Lib3barcode94	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode94	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode95	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode95	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode95	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode95	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode95	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	0	0	0			
Lib3barcode95	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode95	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode96	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode96	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode96	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode96	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode96	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	0	0	0			
Lib3barcode96	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode96	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
